,fasta_id,smiles,pred_log10[kcat(s^-1)],pred_log10[Km(mM)],pred_log10[kcat/Km(s^-1mM^-1)]
0,P77580_wild,[H+],1.642860770225525,0.5088766813278198,1.1681382656097412
1,P77580_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,1.296266794204712,-0.6523841619491577,1.7884254455566406
2,P0A9Q7_wild,[H+],1.6039183139801025,-0.13494013249874115,1.4734528064727783
3,P0A9Q7_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,1.3060557842254639,-1.2162762880325317,2.156698703765869
4,P69441_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N,1.4557902812957764,-0.8718147277832031,1.714240312576294
5,P69441_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,1.4271644353866577,-0.9181922674179077,1.7213846445083618
6,P69441_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,1.3896269798278809,-0.875759482383728,1.611612319946289
7,P0A6P9_wild,O,1.9388160705566406,-0.2618705630302429,1.9460039138793945
8,P0A6P9_wild,C=C(C(=O)O)OP(=O)(O)O,1.0831578969955444,-0.861965000629425,1.97150456905365
9,P23538_wild,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,0.7157386541366577,-0.8973093032836914,1.2646340131759644
10,P23538_wild,O,1.4315507411956787,0.052593957632780075,1.2558897733688354
11,P23538_wild,CC(=O)C(=O)O,0.34115540981292725,-0.3178514540195465,0.569786548614502
12,P0AG07_wild,C([C@H]([C@@H](C(=O)CO)O)O)OP(=O)(O)O,0.7566969394683838,-0.14981454610824585,0.7283517122268677
13,P39362_wild,C([C@H]([C@@H](C(=O)CO)O)O)OP(=O)(O)O,-0.08904898166656494,-0.28979572653770447,0.14528939127922058
14,P33570_wild,C(C(C=O)O)OP(=O)(O)O,1.4872568845748901,-0.4225733280181885,1.9737083911895752
15,P33570_wild,C([C@H]([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O)OP(=O)(O)O,1.1926203966140747,-0.3893323540687561,1.4590966701507568
16,P27302_wild,C(C(C=O)O)OP(=O)(O)O,1.571317195892334,-0.4956762194633484,2.09135103225708
17,P27302_wild,C([C@H]([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O)OP(=O)(O)O,1.3254244327545166,-0.42571648955345154,1.5916670560836792
18,P33570_wild,C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)OP(=O)(O)O,1.3385881185531616,-0.4855667054653168,1.4949092864990234
19,P27302_wild,C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)OP(=O)(O)O,1.4536707401275635,-0.5079118013381958,1.6067733764648438
